Word,POS
حامی,NN
لارنس,PN
سیدنا,PN
پارلیمنٹ,NN
دوا,NN
شکر,NN
تجزیہ,NN
لتھووینیا,PN
میں,NN
پرواز,NN
اصطلاحات,NN
ایٹمی,ADJ
ہاشم,PN
فلک,NN
دیکھے,VB
سرد,ADJ
امرا,NN
بس,NN
نفاذ,NN
ایڈیٹر,NN
ایڈیشن,NN
کھیلے,VB
سراج,NN
پھیلی,VB
لڑکیوں,NN
آبی,ADJ
بولتے,VB
اسلم,PN
بسر,NN
فرسٹ,OD
نقاد,NN
آگرہ,NN
مثنوی,PN
باضابطہ,ADJ
ہمہ,NN
جمعیت,NN
الرحمٰن,PN
سنگاپور,PN
ریسرچ,NN
دیش,NN
لاکھوں,OD
گزار,VB
دبئی,PN
بیجنگ,PN
کاربن,PN
شوکت,PN
سوڈان,NN
زر,NN
حزب,NN
نیل,NN
فقیر,NN
تھامس,NN
منشی,NN
اک,CD
کیا,VB
فنکشن,ADJ
سوچ,NN
وچ,NN
اعدادو,NN
ذوق,NN
نویس,NN
غائب,ADJ
لکھیں,VB
بھائیوں,NN
قیاس,NN
کلمہ,NN
تنگ,NN
مثالیں,NN
تقی,PN
بمقابلہ,ADV
سپاہی,NN
حکام,NN
شہریوں,NN
ﺍﻭﺭ,NN
اطلاق,NN
کروں,VB
بیٹوں,NN
امپھو,NN
دعوی,NN
تکلیف,NN
بنتی,VB
ہنری,NN
آرام,NN
مدار,NN
ہیملٹن,PN
اسپیشل,ADJ
ووڈ,NN
جہان,NN
ڈنمارک,PN
رانا,PN
ادوار,NN
ویل,NN
بہرائچی,NN
مدھیہ,NN
گرانٹ,NN
روکنے,VB
شرائط,NN
رہنمائی,NN
بنتے,VB
گروہوں,NN
رسائل,NN
طریقوں,NN
بھاگ,VB
مختار,PN
ایلن,PN
افتخار,PN
لسانی,ADJ
ٹوٹ,VB
انعقاد,NN
ماننے,VB
مشکلات,NN
ترکمانستان,PN
ٹو,NN
قربانی,NN
دامن,NN
کھیلا,VB
برسوں,NN
مسند,NN
نکلے,VB
بس,ADV
ساحلی,ADJ
مزاحمت,NN
تے,AA
چہارم,NN
ہیڈ,NN
مسلک,NN
لین,NN
اوقات,NN
لکھنا,VB
نفسیاتی,ADJ
ڈیزائن,NN
اصفہان,NN
المطلب,ADJ
آئینی,ADJ
گنجائش,NN
بیل,NN
کالی,ADJ
انٹر,NN
ابو,NN
صفت,ADJ
مصنوعات,NN
محبوب,ADJ
مخلوق,NN
مینے,NN
میگزین,NN
گيا,NN
گولڈ,NN
بلا,Q
پلیٹ,NN
قابو,NN
کاغذ,NN
احسان,NN
چلانے,VB
نمائندہ,ADJ
پنجاب,PN
وضع,NN
سچ,NN
جوش,NN
سہولیات,NN
سرحدی,NN
ائمہ,NN
بعید,NN
اضافی,ADJ
حکومتی,NN
آرٹ,NN
رحیم,PN
قصور,NN
انگریز,ADJ
سونے,VB
کارپوریشن,NN
فائنل,NN
حسینی,PN
کرنی,VB
سیارے,NN
سفیان,PN
گھریلو,ADJ
صلاحیتوں,NN
اندلس,PN
نوجوان,ADJ
جاہ,PN
زئی,NN
روزانہ,ADV
حمزہ,NN
ایڈمز,PN
خاندانوں,NN
سپریم,ADJ
برلن,NN
دو,ADV
چار,ADV
انڈی,NN
ایٹم,NN
ایکسپریس,NN
اونٹاریو,PN
نصاب,NN
خاصی,Q
اصولوں,NN
جدا,ADJ
ارتقا,NN
اختلافات,NN
اولمپکس,PN
نکالا,VB
پایہ,ADJ
سیزن,NN
عورتیں,NN
گہری,ADJ
اورنگ,NN
فرقے,NN
بلاک,NN
موسوم,NN
میٹرکس,NN
لفظی,ADJ
ہفتے,NN
تیر,NN
نمک,NN
فون,NN
خلفاء,NN
حیرت,NN
اواخر,NN
بیش,ADJ
یحییٰ,PN
کمیت,NN
سازش,NN
ندی,NN
ایڈورڈ,PN
فیس,NN
غالباً,ADV
اعتماد,NN
ٹن,NN
باشندے,NN
تحریروں,NN
ولایت,NN
تنازع,NN
ہالہ,PN
لمبی,ADJ
پڑھتے,VB
واقف,ADJ
بٹلر,NN
پیمائش,NN
وید,NN
گہرائی,NN
آنکھیں,NN
کفار,NN
تدفین,NN
چوہدری,NN
اِسی,PD
مادہ,NN
ڈیوڈ,NN
پینے,VB
نامو,PN
مفت,ADJ
صدارت,NN
احد,PN
بھوپال,NN
بابل,PN
پرائمری,ADJ
سلاطین,PN
میجر,NN
کیمیا,PN
جغرافیہ,NN
اجتماعی,ADJ
عکس,NN
شک,NN
سکاٹ,PN
توحید,NN
صاحبزادے,NN
دوستی,NN
بٹ,PN
رچرڈ,PN
کلاں,NN
نصیب,NN
گلی,NN
دخل,NN
افتتاح,NN
نیکوسیا,NN
وائی,NN
لیکر,NN
امامت,NN
نقوی,PN
کثافت,NN
لہٰذا,CC
مزاح,NN
اخراجات,NN
تہجی,ADJ
علیہو,PN
قمر,NN
فوجوں,NN
پڑھائی,NN
قصبے,NN
مہاجرین,NN
فتوحات,NN
فسادات,NN
گزرا,VB
سپہ,NN
سخن,NN
آنحضرتﷺ,NN
قواعد,NN
اسباب,NN
براعظم,NN
مزید,NN
تنقیدی,ADJ
ربط,NN
ٹیکس,NN
حمد,PN
میٹرک,NN
نظمیں,NN
سربراہی,NN
بادشاہوں,NN
امارت,NN
مؤرخ,NN
ملازم,NN
کیتھولک,ADJ
آرٹس,NN
ہیئت,NN
نشست,NN
اونٹ,NN
سرائے,NN
غلطی,NN
قابلِ,NN
ارجن,NN
ہلال,PN
پکڑ,VB
ناقابل,NN
فری,NN
القادر,NN
امکان,NN
مدنی,NN
گری,NN
مقابلوں,NN
مائع,NN
سیلاب,NN
مرحلے,NN
خطبہ,NN
جھوٹ,NN
عجیب,ADJ
لگائے,VB
نگار,NN
بگ,ADJ
زیارت,PN
بتاتے,VB
مراحل,NN
حرم,NN
راز,NN
بارگاہ,NN
یونس,PN
کھول,VB
انسانیت,NN
علوی,PN
سکھر,NN
حکومتوں,NN
بحریہ,NN
متحرک,ADJ
قد,NN
بناتا,VB
داخلی,ADJ
الدولہ,NN
گیر,NN
راشد,PN
گوجرانوالہ,PN
مصدر,NN
كى,NN
امرتسر,PN
زیارت,NN
حجاج,NN
عادل,NN
روپیہ,NN
فاروقی,PN
تاجر,NN
معرکہ,NN
جذبہ,NN
رحم,NN
امین,PN
سوات,PN
ایبٹ,PN
لمبے,ADJ
الٰہی,PN
مادہ,ADJ
انچ,NN
بشیر,PN
انجینئری,NN
سرپرستی,NN
دلچسپ,ADJ
وسعت,NN
خاموش,ADJ
گوتم,PN
انبیا,NN
قابض,ADJ
متغیر,NN
حجم,NN
دینار,NN
اولیاء,NN
خطرناک,ADJ
دورے,NN
پیروی,NN
ہوچکے,VB
خسرو,PN
بدلے,NN
نصر,NN
ادھر,NN
کویت,PN
کو,NN
موضع,NN
قیس,NN
ذرا,ADJ
شیطان,PN
ایٹ,NN
ہفت,NN
جملہ,Q
کارڈ,PN
ٹھیک,ADJ
اطلاعات,NN
پوپ,NN
افسران,NN
سلمہ,PN
جل,NN
امان,NN
ولید,PN
سرے,NN
سپین,PN
رویہ,NN
مرکوز,ADJ
ندیم,PN
انتہا,NN
شراکت,NN
نذیر,PN
جابر,PN
نمونے,NN
پڑی,VB
مالٹا,NN
بمقام,ADJ
ریو,NN
ہدایات,NN
چیئرمین,NN
گولی,NN
ڈھاکہ,PN
الہی,NN
افسانوں,NN
محققین,NN
لیون,PN
اعوان,PN
صفات,NN
وحی,NN
رنجیت,PN
معمول,NN
سنائی,VB
لسانیات,PN
سہیل,PN
طبقے,NN
ہندو,NN
کیمپ,NN
غربت,NN
بچانے,VB
عمارات,NN
گرینڈ,PN
اشاریہ,NN
ترکوں,NN
مصنوعی,ADJ
رند,PN
بہادر,ADJ
غرض,NN
وقار,NN
فیفا,NN
اکادمی,NN
اورنگزیب,PN
یارک,PN
عصر,NN
نقش,NN
کلی,NN
لڑی,VB
قرارداد,NN
مزدور,NN
استحصال,NN
کروز,PN
الیاس,NN
میک,PN
مکی,PN
کش,NN
تلاوت,NN
جائداد,NN
ایکس,NN
گراف,NN
پیروکار,NN
نیازی,PN
کھو,VB
ماریون,NN
اتحادی,ADJ
آگاہ,ADJ
زکریا,PN
قیصر,PN
کشش,NN
معاشرہ,NN
عرفان,NN
عذاب,NN
کمرے,NN
کوششیں,NN
پڑھیں,VB
ہوچکا,VB
ملیالم,PN
ہالینڈ,PN
انٹرویو,NN
گہرے,ADJ
اشتراکی,NN
بریلی,PN
شور,NN
حجاز,PN
خوآن,PN
آفتاب,PN
قیمتی,ADJ
مڈل,NN
مشیر,NN
مورخین,NN
منظوری,NN
لغوی,NN
کھاتے,VB
انتظار,NN
انحصار,NN
ریڈ,NN
مترجم,NN
کرویئشا,PN
ایکواڈور,NN
جدول,NN
جال,NN
دستاویزات,NN
مجاہدین,NN
بزرگوں,NN
مکمل,ADJ
بصرہ,NN
آہستہ,ADV
تعینات,ADJ
زون,NN
چہرے,NN
لوئس,PN
شعبوں,NN
مناسبت,NN
سمجھے,VB
پ,PP
مخالفین,ADJ
دفاتر,NN
باکس,NN
طریقت,NN
زہر,NN
عابد,PN
شماری,NN
جاسکے,NN
ذی,ADJ
بحال,ADJ
وصیت,NN
نظریے,NN
موہن,NN
بو,NN
مشغول,ADJ
مرحلہ,NN
دھماکا,ADJ
پچھلے,ADJ
غوری,PN
وان,NN
محی,NN
زاد,ADJ
رسالے,NN
افسانوی,ADJ
زینب,NN
ملی,ADJ
روزگار,NN
دوری,NN
اسلحہ,NN
متنازع,NN
رنز,NN
جامعات,NN
دلائل,NN
سنی,PN
جانتا,VB
لیڈر,NN
شنگھائی,NN
ترجیح,NN
اجزاء,NN
مملکت,NN
طبیب,NN
شہزادی,NN
پرتگالی,NN
موقف,NN
آسام,NN
زلزلہ,NN
لیاقت,PN
زیرِ,NN
نہرو,PN
غوث,NN
وجے,NN
چوری,NN
عقیل,NN
نشستیں,NN
ستون,NN
رشتے,NN
ہدف,NN
ابواب,NN
چلتے,VB
ماجد,PN
دیکھیں,VB
ماہی,ADJ
کرمان,NN
جمیل,ADJ
افعال,ADJ
در,NN
جد,NN
لیہ,NN
اقدام,NN
آخرت,NN
یقینی,ADJ
کھلاڑیوں,NN
ین,NN
بھٹی,NN
سینٹرل,NN
نوجوانوں,NN
خاکہ,NN
شاگردوں,NN
سانس,NN
کاٹ,VB
تونس,PN
جان,VB
مستحکم,ADJ
نزول,NN
تبت,NN
نوح,NN
رہنماؤں,NN
مائی,NN
لاش,NN
رفیع,NN
عارضی,ADJ
چلتی,VB
آلہو,NN
معانی,NN
برآمد,NN
ٹائم,PN
ضبط,NN
نمودار,ADJ
جواہر,ADJ
ٹکٹ,NN
بندر,NN
تھوڑی,Q
شاخیں,NN
عبارت,NN
پارلیمانی,NN
غزنی,PN
مرضی,NN
ور,NN
دیہات,NN
کرداروں,NN
مشرف,PN
فطری,ADJ
بصری,ADJ
گزرنے,VB
مومن,NN
ڈالا,VB
سنبھالا,VB
لگائی,VB
النبی,NN
اخراج,NN
کیس,NN
متصل,NN
ملازمین,NN
پوتے,NN
صحبت,NN
رچلینڈ,PN
احتمال,NN
اصغر,PN
فضائیہ,NN
آنحضرت,NN
رورل,ADJ
وکٹ,NN
تعبیر,NN
بنوں,VB
جاکر,NN
انصار,ADJ
ليے,NN
سیکرٹری,NN
پھانسی,NN
گیا,NN
لکشمی,NN
نوجوان,NN
دفاعی,ADJ
البرٹا,NN
باطنی,ADJ
سیاحوں,NN
تائید,NN
درہم,NN
ظہیر,NN
میزائل,NN
چھوڑا,VB
اقدار,NN
نعیم,PN
نقش,ADJ
بندی,NN
عراقی,NN
عہدِ,NN
کرانے,VB
شیخوپورہ,PN
تبادلہ,NN
لڑکا,NN
بزنس,NN
تحریری,ADJ
غار,NN
بچا,VB
شاہکار,NN
مجاز,PN
تخلص,ADJ
ضمن,NN
تبدیلیاں,NN
عموما,NN
آئس,PN
گیٹ,NN
کیریبین,NN
خانوں,NN
کاؤن,PN
شیعوں,NN
داد,NN
زہرہ,PN
گانا,NN
مطابق,NN
اسپین,PN
لارا,NN
برکت,NN
ذو,PN
شہریت,NN
علیحدگی,NN
مظہر,ADJ
ٹائمز,PN
قسطنطنیہ,NN
خانہحوالہ,NN
اطاعت,NN
البم,NN
مناظر,NN
مظہر,PN
ڈب,PN
كا,NN
زمرے,NN
درہ,PN
نائجر,NN
مادے,NN
سننے,VB
اجتماع,NN
قرآنی,ADJ
مشائخ,NN
اقوال,NN
برتن,NN
نجم,NN
وائرس,NN
پنجاب,NN
اسماء,NN
وفاق,NN
جیتے,VB
کعبہ,PN
اودھ,PN
سرفراز,NN
البانیا,PN
اﷲ,PN
مراٹھی,VB
الحاق,NN
فقہی,ADJ
ویکی,NN
ماحولیاتی,NN
درانی,NN
جیلانی,NN
ترجمان,NN
کاس,NN
غرض,ADV
پہنچایا,VB
چن,VB
درحقیقت,ADV
واجب,NN
ڈپٹی,NN
مقصود,NN
کروا,VB
جان,PN
قادریہ,NN
منہاج,NN
ہستی,NN
رونما,ADJ
معتبر,ADJ
رائل,ADJ
تعمیرات,NN
کورس,NN
ٹورنامنٹ,NN
کلیدی,ADJ
خراج,NN
بھیجے,VB
بکثرت,ADV
مرثیہ,NN
عیسی,NN
سختی,ADV
جشن,NN
برا,ADJ
ہالی,NN
پشت,NN
کعب,NN
وحید,PN
مقالات,NN
راسخ,NN
رفتہ,ADV
پابند,ADJ
پختہ,ADJ
پٹی,NN
حاصل,NN
مزید,NN
حاصل,NN
عام,ADJ
مانی,NN
چاڈ,PN
مشکل,NN
افکار,NN
کوریا,PN
فلسفے,NN
جج,NN
کیمرون,NN
فصل,NN
پریم,PN
ایکٹ,NN
فراہمی,NN
تحصیلیں,NN
تورات,PN
اسود,NN
ایکشن,NN
حالی,NN
اٹھ,VB
جتنی,Q
بڑھنے,VB
جم,VB
ہلز,NN
کروائی,VB
وشنو,NN
سرداروں,NN
گوگل,PN
ہوجاتے,VB
میانوالی,PN
رخصت,NN
حتی,NN
قرون,NN
نیاز,PN
مداخلت,NN
ارض,NN
پرساد,NN
کینڈا,PN
شپو,NN
خوبصورتی,NN
میسر,NN
ملاحظہ,NN
ڈراموں,NN
انجن,NN
چنگ,NN
ناکامی,NN
سالار,NN
پاناما,PN
دکان,NN
رقبے,NN
مراکش,NN
گرمائی,VB
سجاد,PN
قطر,NN
کوچ,NN
اشوک,NN
موصوف,NN
بچنے,VB
پاپوا,NN
عدی,PN
مائیکل,PN
تنزانیہ,PN
دشمنوں,NN
دیوتاؤں,NN
تبصرہ,NN
داری,NN
پونچھ,NN
نامے,NN
ہوگئیں,VB
نکالنے,VB
گوہر,NN
حنبل,NN
براؤن,PN
پارہ,NN
دستاویز,NN
بازنطینی,ADJ
لٹویا,PN
مار,NN
چال,NN
وینیزویلا,NN
اسرار,ADJ
طبیعت,NN
غذا,NN
چہرہ,NN
درکار,ADJ
کھلے,ADJ
اسٹاک,NN
پنڈت,NN
تسلط,NN
جڑے,VB
زیاد,PN
کلے,NN
ایتھنز,PN
انڈسٹری,NN
مہینوں,NN
سمجھ,NN
راضی,ADJ
دوستوں,NN
عبدالعزیز,PN
خلق,NN
حتمی,ADJ
ممبر,NN
بقیہ,ADJ
کارنامہ,NN
تفصیلی,ADJ
صفدر,PN
عاشق,NN
نعمت,NN
غلامی,NN
محاذ,NN
فاؤنڈیشن,PN
کلاس,NN
کیو,NN
عالی,ADJ
ادارت,NN
جلال,NN
منتقلی,NN
گل,NN
علمو,NN
ہزارہ,PN
بوسنیاو,NN
معصوم,ADJ
مطالعے,NN
پومیرانیان,NN
ٹرافی,NN
صلیبی,ADJ
زوجہ,NN
جلیل,NN
سعادت,PN
ہاشمی,PN
گرجا,ADJ
اعظمی,NN
نظریاتی,ADJ
آرتھر,NN
سوشل,ADJ
تدریسی,ADJ
پریشان,ADJ
دریاؤں,NN
فقہا,NN
قرہ,NN
آبنائے,NN
عن,PN
تائیوان,PN
کیمبرج,PN
سود,NN
صحرا,NN
کرہ,NN
لکھتا,VB
سلامتی,NN
سفارتی,ADJ
رن,NN
رکھیں,VB
مورخ,NN
آرا,NN
کھیلنے,VB
ہشام,NN
شیرازی,NN
وال,NN
اجسام,NN
فائرنگ,NN
گیلانی,NN
شروعات,NN
کلر,NN
جتنا,Q
ایڈز,NN
بھوٹان,NN
اجرا,NN
برپا,ADJ
تخلیقی,ADJ
سڑکوں,NN
فکری,ADJ
کرسکتے,NN
ٹھوس,ADJ
گاڑیوں,NN
گلوکارہ,NN
سیا,NN
میکسیکو,NN
مسئلے,NN
وڈ,NN
بمطابق,NN
جڑی,VB
کافر,NN
سپاہیوں,NN
آؤٹ,NN
خطاطی,NN
عقیدے,NN
شنکر,ADV
سواری,NN
فلسطینی,ADJ
پہنچانے,VB
بینکوں,NN
لمیٹڈ,ADJ
شامی,PN
ورژن,NN
راجن,NN
خلاصہ,NN
کھڑا,ADJ
بینن,NN
ہدایتکار,NN
سیکریٹری,NN
ڈھوک,NN
لڑنے,VB
راہی,NN
شرقی,PN
بنیادوں,NN
شرما,VB
اہلکار,NN
جیو,PN
سٹار,NN
دیوبندی,PN
بیمار,ADJ
صفی,NN
مونٹگمری,ADJ
جعفری,PN
بوسن,PN
اپنایا,VB
سیریل,NN
تنہا,ADJ
تامل,PN
فنڈ,NN
گیتوں,NN
تقلید,NN
بیگ,NN
ملوث,NN
پیچیدہ,ADJ
اینجلس,NN
مد,NN
منگول,NN
نامعلوم,NN
ہرات,NN
آئلینڈ,PN
بہنے,VB
وکالت,NN
تدوین,NN
مشین,NN
مہاجر,NN
پاور,NN
آنند,NN
لعل,NN
پودے,NN
پرندوں,NN
صغیر,NN
دیواروں,NN
مقناطیسی,ADJ
عمومًا,NN
بتائی,VB
اثنا,NN
متفق,ADJ
زبانی,NN
ورڈی,NN
پکارا,VB
خادم,NN
لطف,NN
دارحکومتی,NN
ہمت,NN
چھپ,VB
نظموں,NN
شفیع,NN
قاسمی,PN
ٹوکیو,PN
لہجہ,NN
پتا,NN
چراغ,NN
پادری,NN
اعجاز,PN
حیاتیاتی,NN
کلیم,NN
شہباز,NN
میوزیم,NN
بابو,PN
جاسوسی,NN
بحالی,NN
بادل,NN
بالغ,ADJ
اہلِ,NN
ڈاٹ,NN
ہریانہ,NN
دائرے,NN
قطر,PN
عوامل,NN
ہاتھی,NN
تحلیل,NN
پڑھنا,VB
عہدوں,NN
کفر,NN
خلا,NN
آریائی,NN
کھل,VB
عقبہ,PN
ٹیموں,NN
تلنگانہ,ADJ
قادر,PN
جلوس,NN
فنکار,NN
اسماعیلی,ADJ
ٹیکنیکل,ADJ
ہموار,ADJ
گجراتی,NN
مذمت,NN
سماعت,NN
معزول,NN
افسوس,NN
بیٹھے,VB
معلم,NN
سایہ,NN
عمری,NN
ضلعی,ADJ
قلندر,PN
سینا,PN
متحد,ADJ
زمرہ,NN
قندھار,NN
نجف,PN
حلال,ADJ
جاننے,VB
رسومات,NN
پتھروں,NN
پڑی,AA
امتیازی,ADJ
مدرس,NN
کاظمی,PN
مصوری,NN
سہارا,NN
بخارا,PN
شکایت,NN
روئے,NN
صاحبزادہ,NN
جوان,ADJ
وارن,PN
قوموں,NN
سانحہ,NN
مودودی,NN
اتھارٹی,NN
جیتنے,VB
فراغت,NN
عظمی,PN
احوال,NN
سل,NN
قاتل,NN
انکو,NN
شاعروں,NN
جگر,PN
پرنس,PN
سیاح,NN
بیروت,NN
معراج,NN
مک,NN
دارا,NN
رحمہ,PN
بہرام,PN
پتی,NN
خداوند,NN
مشعر,NN
عباسیہ,NN
کمان,NN
نسخے,NN
روابط,NN
گردن,NN
ضلع,PN
جذب,NN
درختوں,NN
کمائی,NN
میسور,NN
انقرہ,NN
زادہ,PN
ویو,NN
آمادہ,NN
موزوں,ADJ
خبریں,NN
ثانوی,ADJ
مجید,PN
سیارہ,NN
شجاع,PN
نکتہ,NN
کنارہ,NN
لوہے,NN
منیر,PN
سروے,NN
محفل,NN
درگاہ,NN
گریجویشن,NN
دہائیوں,NN
پیدائشی,ADJ
گایا,VB
گندم,NN
متناسق,NN
جسٹس,NN
روٹی,NN
اسٹریٹ,NN
غربی,NN
مدفون,NN
نیوٹرون,NN
پسندیدہ,ADJ
پھولوں,NN
مسترد,NN
قیدی,NN
ناشر,NN
پٹنہ,PN
وائس,NN
قلات,PN
تئیس,CD
ذخائر,NN
الطاف,PN
الزامات,NN
بذریعہ,ADV
خوبی,NN
کوالا,PN
کالے,NN
کتابت,NN
غزوات,NN
منطق,NN
گلاب,NN
چھپا,VB
عصمت,PN
غیب,NN
بہتری,NN
سون,NN
سیدہ,NN
فورس,NN
زیدی,NN
قیدیوں,NN
ایوارڈز,NN
فرعون,PN
عنہا,ADJ
زخم,NN
نکات,NN
قحط,NN
موج,NN
جلا,VB
بہادری,NN
لالہ,PN
کھانے,NN
اغوا,NN
نجیب,NN
الدين,PN
باغات,NN
ربانی,NN
مدراس,PN
اسکولوں,NN
اداکاروں,NN
حویلی,NN
مطلع,NN
ہٹا,VB
نستعلیق,NN
درویش,NN
سیداں,NN
گریجویٹ,NN
عامہ,PN
مصطفیٰ,PN
اشیا,NN
لگنے,VB
اڈوں,NN
داغ,NN
جاگیر,NN
کونے,NN
خزانہ,NN
ٹکڑے,NN
پیشکش,NN
مقدمے,NN
تصانیف,NN
سریہ,NN
مردان,NN
اسکاٹ,PN
ہوتاہے,NN
اعزازی,ADJ
علاء,NN
پیسے,NN
کرا,VB
على,NN
موٹر,NN
خبروں,NN
بنگلور,NN
مجدد,NN
رس,NN
سوالات,NN
دراز,ADJ
اضافے,NN
برہمن,PN
راجہ,NN
خودکش,NN
رہائی,NN
نوع,NN
کاتھولک,ADJ
داعی,NN
سیل,PN
مطبوعہ,ADJ
فوائد,NN
اونچی,ADJ
فضاء,NN
خارجی,NN
بانو,PN
سرحدیں,NN
اوکاڑہ,PN
بغدادی,NN
مالا,NN
بحران,NN
ادریس,PN
ذرات,NN
جوانی,NN
وراثت,NN
زاہد,PN
چھت,NN
مالدووا,NN
میزبان,ADJ
کوئینز,NN
پران,NN
علیا,PN
مرتفع,NN
النساء,NN
جات,NN
خلجی,NN
دلوں,NN
کورٹ,NN
ایکڑ,NN
بجٹ,NN
آئندہ,ADJ
بظاہر,ADV
اور,CC
اس,PD
ناولوں,NN
آئینہ,NN
سیال,PN
دھات,NN
احکامات,NN
سوری,NN
پودوں,NN
پہل,NN
اتار,VB
قومیت,NN
سائنسدانوں,NN
قونصل,NN
تکنیکی,ADJ
ذمے,NN
نرم,ADJ
دھماکے,NN
ترویج,NN
بیلاروس,PN
مضافات,NN
يہ,PD
میدانوں,NN
لاگو,NN
ٹرین,NN
تسمیہ,NN
کارل,PN
فام,NN
خانیوال,NN
آکسفورڈ,PN
زاویہ,NN
گبول,PN
دانش,NN
کھائی,VB
معافی,NN
ہیر,PN
مصور,NN
فضیلت,NN
ڈے,NN
فصیل,NN
مہمان,NN
بول,VB
عمارتیں,NN
محدثین,ADJ
جانداروں,NN
مارٹل,NN
رول,NN
منصف,NN
فیڈریشن,NN
آدمیوں,NN
لمبا,ADJ
باریک,ADJ
ہڈی,NN
جاتا,VB
معاف,NN
بھکر,PN
بنگلا,NN
وفیات,NN
گرفتاری,NN
خیز,NN
ہالٹ,VB
لوٹ,NN
قبلہ,NN
رفیق,PN
غسل,NN
پہنچتا,VB
برق,PN
لوئر,NN
دیکھنا,VB
خواص,NN
الزبتھ,PN
جیک,PN
منسوخ,NN
ایتھوپیا,PN
پطرس,PN
جٹ,NN
بلوچی,PN
منیسوٹا,PN
بھگت,VB
بنارس,PN
مجرم,NN
رحمت,NN
اسلامک,ADJ
طبری,NN
صارف,NN
لمپور,PN
گھڑی,NN
شماریات,NN
ضمیر,PN
چیسٹر,NN
سنہری,NN
اردگرد,NN
فل,NN
مرگ,NN
حسنی,PN
پر,NN
قاعدہ,NN
الرشید,PN
نشریات,NN
قال,NN
قازقستان,PN
مورگن,PN
سینٹی,NN
شخصی,NN
کرۂ,NN
عدالتی,ADJ
رحمان,PN
نی,NN
چادر,NN
جموںو,NN
چائے,NN
چشتیہ,PN
سنکیانگ,PN
کیپٹن,PN
مديرية,PN
حاضری,NN
عطا,NN
بدن,NN
توبہ,NN
ونڈوز,NN
آکسیجن,NN
جلدی,ADJ
وزیراعظم,NN
مجسمہ,NN
اجداد,NN
اعتراض,NN
اصرار,NN
اٹھانے,VB
تجدید,NN
ضم,NN
مہا,NN
بدلہ,NN
تصادفی,ADJ
بیکر,NN
پنجم,PN
دلی,PN
میرزا,PN
اوپن,ADJ
زمان,NN
مند,NN
رگ,NN
پیروکاروں,NN
جاندار,NN
حادثہ,NN
بیٹھا,VB
مقدمات,NN
لڑکوں,NN
برباد,ADJ
کوت,NN
نکلتا,VB
میلہ,NN
